"type","name","res_id","src","value "
"model","account.account,name",39,"Fecsa-enher i, sa",
"model","account.account,name",4941,"Iberbarter, s.a.",
"model","account.account,name",2781,"Iberbarter, s.a.",
"model","account.account,name",1536,"Transf.tecnica de termopl",
"model","account.account,name",40,"Iberia lineas aereas de e",
"model","account.account,name",4942,"Aceros del valles, sl",
"model","account.account,name",2782,"Aceros del valles, sl",
"model","account.account,name",1537,"Electro sel, sl",
"model","account.account,name",4943,"Hipercor, s.a.",
"model","account.account,name",41,"Difisa",
"model","account.account,name",2783,"Hipercor, sa",
"model","account.account,name",1538,"Mantek, sa",
"model","account.account,name",42,"Aguas de barcelona sdad.g",
"model","account.account,name",1539,"Pinturas barcelona, sa",
"model","account.account,name",4944,"Cambra of.comerç ind.nav.",
"model","account.account,name",43,"Notaria ruiz,ortega,zozay",
"model","account.account,name",2784,"Cambra of.comerç ind.nav.",
"model","account.account,name",1540,"Ros casares catalunya, sa",
"model","account.account,name",4945,"Elena morales romero",
"model","account.account,name",44,"Registro mercantil de bar",
"model","account.account,name",2785,"Elena morales romero",
"model","account.account,name",1541,"Traitesa catalunya, sl",
"model","account.account,name",4946,"Quatre per quatre girona,",
"model","account.account,name",2786,"Quatre per quatre girona,",
"model","account.account,name",45,"Alcampo, sa",
"model","account.account,name",1542,"Ambiental e.i.c., s.l.",
"model","account.account,name",4947,"Setecson, s.l.",
"model","account.account,name",2787,"Setecson, s.l.",
"model","account.account,name",46,"Ascenmobel,sl",
"model","account.account,name",1543,"Suministros integra.de of",
"model","account.account,name",4948,"Figuerola (art.oficina y",
"model","account.account,name",2788,"Figuerola (art.oficina y",
"model","account.account,name",47,"C.m.s. s.l. red coord.mul",
"model","account.account,name",1544,"Tega instalaciones,sl",
"model","account.account,name",4949,"Joan casas arpi (oasis)",
"model","account.account,name",2789,"Joan casas arpi (oasis)",
"model","account.account,name",48,"Incomap, sl",
"model","account.account,name",1545,"Viva aqua service spain  ",
"model","account.account,name",4950,"Bidean garraioak, sl",
"model","account.account,name",2790,"Bidean garraioak, sl",
"model","account.account,name",1546,"Agbar mantenimiento, sa (",
"model","account.account,name",49,"Rentero lechuga  hoteles,",
"model","account.account,name",4951,"Cofesa consulting sl",
"model","account.account,name",2791,"Cofesa consulting sl",
"model","account.account,name",1547,"Valls confecciones indust",
"model","account.account,name",50,"Af vidrieros, sl",
"model","account.account,name",4952,"Servicio estacion sa",
"model","account.account,name",2792,"Servicio estacion sa",
"model","account.account,name",1548,"Carburos metalicos s.e., ",
"model","account.account,name",51,"Creyfer, s.c.p.",
"model","account.account,name",4953,"Bonavista e.s. erg (b8343",
"model","account.account,name",2793,"Bonavista e.s. erg (b8343",
"model","account.account,name",1549,"Planta recuperadora-ss, s",
"model","account.account,name",52,"Talleres mediterraneo sl",
"model","account.account,name",4954,"Centre metal.lurgic de",
"model","account.account,name",2794,"Centre metal.lurgic de sa",
"model","account.account,name",1550,"Inecfi, sl",
"model","account.account,name",53,"Asteva, sl",
"model","account.account,name",4955,"Talleres auxiliares barba",
"model","account.account,name",2795,"Talleres auxiliares barba",
"model","account.account,name",1551,"Orfeo protec.contra incen",
"model","account.account,name",54,"Telcon, sa",
"model","account.account,name",4956,"Comercial para la hostele",
"model","account.account,name",2796,"Comercial para la hostele",
"model","account.account,name",1552,"Jose carreras vendrell",
"model","account.account,name",55,"Carlos masia marti (notar",
"model","account.account,name",4957,"Inst.montajes informatico",
"model","account.account,name",2797,"Inst.montajes informatico",
"model","account.account,name",1553,"Rafael garcia miralles",
"model","account.account,name",56,"Dismodel,sa",
"model","account.account,name",4958,"Inst.navarro de manuel na",
"model","account.account,name",2798,"Inst.navarro de manuel na",
"model","account.account,name",1554,"Meteor sl, serv.de mensaj",
"model","account.account,name",57,"Sertrans catalunya sa",
"model","account.account,name",4959,"Fuchs lubricantes sa",
"model","account.account,name",2799,"Fuchs lubricantes sa",
"model","account.account,name",1555,"Macraba de manuel gomez m",
"model","account.account,name",58,"S.a. metalografica",
"model","account.account,name",4960,"Codina m., s.a.",
"model","account.account,name",2800,"Codina m., s.a.",
"model","account.account,name",1556,"Castellet farres josep",
"model","account.account,name",59,"Vidrios y crist. camil fa",
"model","account.account,name",4961,"Bansabadell leasing efc s",
"model","account.account,name",2801,"Bansabadell leasing efc s",
"model","account.account,name",1557,"Sintec, sl-serv.de ingeni",
"model","account.account,name",60,"Confecciones industriales",
"model","account.account,name",4962,"David zanuy i roca",
"model","account.account,name",2802,"David zanuy i roca",
"model","account.account,name",1558,"Grup redacar 2002, sl (mi",
"model","account.account,name",61,"Asistecnic, sl",
"model","account.account,name",4963,"Lumiermar sa (electrica",
"model","account.account,name",2803,"Lumiermar,sa (electrica",
"model","account.account,name",1559,"Josep serrano porta (tanc",
"model","account.account,name",62,"Grupader,sl",
"model","account.account,name",4964,"Juan t.sanchez torres (ze",
"model","account.account,name",2804,"Juan t.sanchez torres (ze",
"model","account.account,name",1560,"Tratamientos termicos car",
"model","account.account,name",63,"Sacasa, sa",
"model","account.account,name",4965,"Reforç tecnologic, sl (re",
"model","account.account,name",2805,"Reforç tecnologic, sl (re",
"model","account.account,name",1561,"A.b.acro-ter, sl",
"model","account.account,name",64,"Pmc grup 1985,sa",
"model","account.account,name",1562,"Lampis automocio, sl",
"model","account.account,name",65,"Nh hoteles, sa",
"model","account.account,name",4966,"Valls confecciones ind.",
"model","account.account,name",2806,"Valls confecciones ind.",
"model","account.account,name",1563,"Llambrich precision, sa",
"model","account.account,name",66,"Matrix",
"model","account.account,name",1564,"Registro mercantil de bar",
"model","account.account,name",67,"Peisa barcelona, sa",
"model","account.account,name",68,"Rafael garcia miralles",
"model","account.account,name",4967,"Ford españa, sa",
"model","account.account,name",2807,"Ford espana, sa",
"model","account.account,name",1565,"Banco de sabadell (devol.",
"model","account.account,name",69,"Macraba de manuel gomez",
"model","account.account,name",4968,"Cava d'agusti torello",
"model","account.account,name",2808,"Cava d'agusti torello",
"model","account.account,name",1566,"Troe, sl",
"model","account.account,name",70,"Bobinados castel, sa",
"model","account.account,name",4969,"Applus-lgai technological",
"model","account.account,name",2809,"Applus-lgai technological",
"model","account.account,name",1567,"Plus service enterprise, ",
"model","account.account,name",71,"Lustan promociones, sl",
"model","account.account,name",4970,"Jorda torrents sa",
"model","account.account,name",2810,"Jorda torrens, sa",
"model","account.account,name",1568,"Carpinteria de alum.rodri",
"model","account.account,name",72,"Ttc josep carreras rodrig",
"model","account.account,name",4971,"Bansabadell leasing,sa 67",
"model","account.account,name",2811,"Bansabadell leasing, sa 6",
"model","account.account,name",1569,"Asis instal.lacions s.c.p",
"model","account.account,name",73,"Pimeg-4, sa",
"model","account.account,name",4972,"Alternativa viatges, sa",
"model","account.account,name",2812,"Alternativa viatges, sa",
"model","account.account,name",1570,"Fecsa-enher i, sa",
"model","account.account,name",74,"Universal prev.y salud,sd",
"model","account.account,name",4973,"Ofysat, sl",
"model","account.account,name",2813,"Ofysat, sl",
"model","account.account,name",1571,"Electr.traccion j.segura ",
"model","account.account,name",75,"Joaquim vives alvarez",
"model","account.account,name",4974,"Brimo talleres, sa",
"model","account.account,name",2814,"Brimo talleres, sa",
"model","account.account,name",1572,"Provençana de consulting,",
"model","account.account,name",76,"Sergest & associats, s.l.",
"model","account.account,name",4975,"Agusti pastisser, sl",
"model","account.account,name",2815,"Agusti pastisser, sl",
"model","account.account,name",1573,"Francisco herrero alvarez",
"model","account.account,name",77,"Danel ferry",
"model","account.account,name",4976,"Brillant car, sl",
"model","account.account,name",2816,"Brillant car, sl",
"model","account.account,name",1574,"Micromesura, sl",
"model","account.account,name",4977,"Pometon españa, sa",
"model","account.account,name",78,"Rubitremp sa",
"model","account.account,name",2817,"Pometon españa, sa",
"model","account.account,name",1575,"Luis carreras vendrell",
"model","account.account,name",4978,"Movifot, sl",
"model","account.account,name",79,"Serveis integrals de port",
"model","account.account,name",2818,"Movifot,sl",
"model","account.account,name",1576,"Canon (cop.de hospit.i ba",
"model","account.account,name",4979,"Buscall, sl",
"model","account.account,name",80,"Meder depuracio industria",
"model","account.account,name",2819,"Buscall, sl",
"model","account.account,name",1577,"Deutsche bank (devol.)",
"model","account.account,name",4980,"Aplicac.graficas e inform",
"model","account.account,name",81,"Cvc, sl",
"model","account.account,name",2820,"Aplicac.graficas e inform",
"model","account.account,name",1578,"Boletin oficial del estad",
"model","account.account,name",4981,"Viatges mirpres catalunya",
"model","account.account,name",82,"Torra pinturas, sl",
"model","account.account,name",2821,"Viatges mirpes catalunya,",
